600000,PFYH,浦发银行,19991110
600820,SDGF,隧道股份,19940128
600821,JQY,津劝业,19940128
600822,SHWM,上海物贸,19940204
600823,SMGF,世茂股份,19940204
600824,YMJT,益民集团,19940204
600825,XHCM,新华传媒,19940204
600826,LSGF,兰生股份,19940204
600827,BLGF,百联股份,19940204
600828,CSJT,成商集团,19940224
600829,RMTT,人民同泰,19940224
600830,XYRT,香溢融通,19940224
600831,GDWL,广电网络,19940224
600833,DYYY,第一医药,19940224
600834,STDT,申通地铁,19940224
600835,SHJD,上海机电,19940224
600836,JLSY,界龙实业,19940224
600837,HTZQ,海通证券,19940224
600838,SHJB,上海九百,19940224
600839,SCCH,四川长虹,19940311
600841,SCGF,上柴股份,19940311
600843,SGSB,上工申贝,19940311
600844,DHKJ,丹化科技,19940311
600845,BXRJ,宝信软件,19940311
600846,TJKJ,同济科技,19940311
600847,WLGF,万里股份,19940324
600848,ZYGF,自仪股份,19940324
600850,HDDN,华东电脑,19940324
600851,HXGF,海欣股份,19940404
600853,LJGF,龙建股份,19940404
600854,CLGF,春兰股份,19940425
600855,HTCF,航天长峰,19940425
600856,CBJT,长百集团,19940425
600857,NBZB,宁波中百,19940425
600858,YZGF,银座股份,19940506
600859,WFJ,王府井,19940506
600860,JCGF,京城股份,19940506
600861,BJCX,北京城乡,19940520
600862,NTKJ,南通科技,19940520
600863,NMHD,内蒙华电,19940520
600864,HTGF,哈投股份,19940809
600865,BDJT,百大集团,19940809
600866,XHKJ,星湖科技,19940818
600867,THDB,通化东宝,19940824
600868,MYJX,梅雁吉祥,19940912
600869,ZHNY,智慧能源,19950206
600870,*STXH,*ST厦华,19950228
600871,SHYF,石化油服,19950411
600872,ZJGX,中炬高新,19950124
600873,MHSW,梅花生物,19950217
600874,CYHB,创业环保,19950630
600875,DFDQ,东方电气,19951010
600876,LYBL,洛阳玻璃,19951031
600877,ZGJL,中国嘉陵,19951013
600879,HTDZ,航天电子,19951115
600880,BRCB,博瑞传播,19951115
600881,YTJT,亚泰集团,19951115
600882,HLKY,华联矿业,19951206
600883,BWKJ,博闻科技,19951208
600884,SSGF,杉杉股份,19960130
600885,HFGF,宏发股份,19960205
600886,GTDL,国投电力,19960118
600887,YLGF,伊利股份,19960312
600888,XJZH,新疆众和,19960215
600889,NJHX,南京化纤,19960308
600890,ZFGF,中房股份,19960318
600891,QLJT,秋林集团,19960325
600892,BCGF,宝诚股份,19960315
600893,ZHDL,中航动力,19960408
600894,GRGF,广日股份,19960328
600895,ZJGK,张江高科,19960422
600896,ZHHS,中海海盛,19960503
600897,XMKG,厦门空港,19960531
600898,SLSS,三联商社,19960418
600900,CJDL,长江电力,20031118
600917,ZQRQ,重庆燃气,20140930
600958,DFZQ,东方证券,20150323
600959,JSYX,江苏有线,20150428
600960,BHHS,渤海活塞,20040407
600961,ZYJT,株冶集团,20040830
600962,*STZL,*ST中鲁,20040622
600963,YYLZ,岳阳林纸,20040525
600965,FCWF,福成五丰,20040713
600966,BHZY,博汇纸业,20040608
600967,BFCY,北方创业,20040518
600969,CDGJ,郴电国际,20040408
600970,ZCGJ,中材国际,20050412
600971,HYMD,恒源煤电,20040817
600973,BSGF,宝胜股份,20040802
600975,XWF,新五丰,20040609
600976,JMJT,健民集团,20040419
600978,YHMY,宜华木业,20040824
600979,GAAZ,广安爱众,20040906
600980,BKCC,北矿磁材,20040512
600981,HHGF,汇鸿股份,20040630
600982,NBRD,宁波热电,20040706
600983,HEP,惠而浦,20040727
600984,*STJJ,*ST建机,20040707
600985,LMKH,雷鸣科化,20040428
600986,KDGF,科达股份,20040426
600987,HMGF,航民股份,20040809
600988,CFHJ,赤峰黄金,20040414
600990,SCDZ,四创电子,20040510
600992,GSGF,贵绳股份,20040514
600993,MYL,马应龙,20040517
600995,WSDL,文山电力,20040615
600997,KLGF,开滦股份,20040602
600998,JZT,九州通,20101102
600999,ZSZQ,招商证券,20091117
601000,TSG,唐山港,20100705
601001,DTMY,大同煤业,20060623
601002,JYSY,晋亿实业,20070126
601003,LGGF,柳钢股份,20070227
601005,ZQGT,重庆钢铁,20070228
601006,DQTL,大秦铁路,20060801
601007,JLFD,金陵饭店,20070406
601008,LYG,连云港,20070426
601009,NJYH,南京银行,20070719
601010,WFGF,文峰股份,20110603
601011,BTL,宝泰隆,20110309
601012,LJGF,隆基股份,20120411
601015,SXHM,陕西黑猫,20141105
601016,JNFD,节能风电,20140929
601018,NBG,宁波港,20100928
601021,CQHK,春秋航空,20150121
601028,YLGF,玉龙股份,20111107
601038,YTGF,一拖股份,20120808
601058,SLJY,赛轮金宇,20110630
601069,XBHJ,西部黄金,20150122
601088,ZGSH,中国神华,20071009
601098,ZNCM,中南传媒,20101028
601099,TPY,太平洋,20071228
601100,HLYG,恒立油缸,20111028
601101,HHNY,昊华能源,20100331
601106,ZGYZ,中国一重,20100209
601107,SCCY,四川成渝,20090727
601111,ZGGH,中国国航,20060818
601113,HDGF,华鼎股份,20110509
601116,SJGW,三江购物,20110302
601117,ZGHX,中国化学,20100107
601118,HNXJ,海南橡胶,20110107
601126,SFGF,四方股份,20101231
601137,BWHJ,博威合金,20110127
601139,SZRQ,深圳燃气,20091225
601158,ZQSW,重庆水务,20100329
601166,XYYH,兴业银行,20070205
601168,XBKY,西部矿业,20070712
601169,BJYH,北京银行,20070919
601177,HCQJ,杭齿前进,20101011
601179,ZGXD,中国西电,20100128
601186,ZGTJ,中国铁建,20080310
601188,LJJT,龙江交通,20100319
601198,DXZQ,东兴证券,20150226
601199,JNSW,江南水务,20110317
601208,DCKJ,东材科技,20110520
601211,GTJA,国泰君安,20150626
601216,NMJZ,内蒙君正,20110222
601218,JXKJ,吉鑫科技,20110506
601222,LYDZ,林洋电子,20110808
601225,SXMY,陕西煤业,20140128
601226,HDZG,华电重工,20141211
601231,HXDZ,环旭电子,20120220
601233,TKGF,桐昆股份,20110518
601238,GQJT,广汽集团,20120329
601258,PDJT,庞大集团,20110428
601288,NYYH,农业银行,20100715
601311,LTGF,骆驼股份,20110602
601313,JNJJ,江南嘉捷,20120116
601318,ZGPA,中国平安,20070301
601328,JTYH,交通银行,20070515
601333,GSTL,广深铁路,20061222
601336,XHBX,新华保险,20111216
601339,BLDF,百隆东方,20120612
601368,LCSW,绿城水务,20150612
601369,SGDL,陕鼓动力,20100428
601377,XYZQ,兴业证券,20101013
601388,YQZY,怡球资源,20120423
601390,ZGZT,中国中铁,20071203
601398,GSYH,工商银行,20061027
601515,DFGF,东风股份,20120216
601518,JLGS,吉林高速,20100319
601519,DZH,大智慧,20110128
601555,DWZQ,东吴证券,20111212
601558,HRFD,华锐风电,20110113
601566,JMW,九牧王,20110530
601567,SXDQ,三星电气,20110615
601579,HJS,会稽山,20140825
601588,BCSY,北辰实业,20061016
601599,LGKJ,鹿港科技,20110527
601600,ZGLY,中国铝业,20070430
601601,ZGTB,中国太保,20071225
601607,SHYY,上海医药,19940324
601608,ZXZG,中信重工,20120706
601616,GDDQ,广电电气,20110201
601618,ZGZY,中国中冶,20090921
601628,ZGRS,中国人寿,20070109
601633,CCQC,长城汽车,20110928
601636,QBJT,旗滨集团,20110812
601666,PMGF,平煤股份,20061123
601668,ZGJZ,中国建筑,20090729
601669,ZGDJ,中国电建,20111018
601677,MTLY,明泰铝业,20110919
601678,BHGF,滨化股份,20100223
601688,HTZQ,华泰证券,20100226
601689,TPJT,拓普集团,20150319
601699,LAHN,潞安环能,20060922
601700,FFGF,风范股份,20110118
601717,ZMJ,郑煤机,20100803
601718,JHJT,际华集团,20100816
601727,SHDQ,上海电气,20081205
601766,ZGZC,中国中车,20080818
601777,LFGF,力帆股份,20101125
601788,GDZQ,光大证券,20090818
601789,NBJG,宁波建工,20110816
601798,LKGX,蓝科高新,20110622
601799,XYGF,星宇股份,20110201
601800,ZGJJ,中国交建,20120309
601801,WXCM,皖新传媒,20100118
601808,ZHYF,中海油服,20070928
601818,GDYH,光大银行,20100818
601857,ZGSY,中国石油,20071105
601866,ZHJY,中海集运,20071212
601872,ZSLC,招商轮船,20061201
601877,ZTDQ,正泰电器,20100121
601880,DLG,大连港,20101206
601886,JHCJ,江河创建,20110818
601888,ZGGL,中国国旅,20091015
601890,YXML,亚星锚链,20101228
601898,ZMNY,中煤能源,20080201
601899,ZJKY,紫金矿业,20080425
601901,FZZQ,方正证券,20110810
601908,JYT,京运通,20110908
601918,GTXJ,国投新集,20071219
601919,ZGYY,中国远洋,20070626
601928,FHCM,凤凰传媒,20111130
601929,JSCM,吉视传媒,20120223
601933,YHCS,永辉超市,20101215
601939,JSYH,建设银行,20070925
601958,JMGF,金钼股份,20080417
601965,ZGQY,中国汽研,20120611
601968,BGBZ,宝钢包装,20150611
601969,HNKY,海南矿业,20141209
601985,ZGHD,中国核电,20150610
601988,ZGYH,中国银行,20060705
601989,ZGZG,中国重工,20091216
601991,DTFD,大唐发电,20061220
601992,JYGF,金隅股份,20110301
601996,FLJT,丰林集团,20110929
601998,ZXYH,中信银行,20070427
601999,CBCM,出版传媒,20071221
603000,RMW,人民网,20120427
603001,AKGJ,奥康国际,20120426
603002,HCDZ,宏昌电子,20120518
603003,LYRY,龙宇燃油,20120817
603005,JFKJ,晶方科技,20140210
603006,LMGF,联明股份,20140630
603008,XLM,喜临门,20120717
603009,BTKJ,北特科技,20140718
603010,WSGF,万盛股份,20141010
603011,HDGF,合锻股份,20141107
603012,CLJT,创力集团,20150320
603015,HXKJ,弘讯科技,20150303
603017,YQSJ,园区设计,20141231
603018,SJGF,设计股份,20141013
603019,ZKSG,中科曙光,20141106
603020,APGF,爱普股份,20150325
603021,SDHP,山东华鹏,20150423
603022,XTL,新通联,20150518
603023,WDGF,威帝股份,20150527
603025,DHKJ,大豪科技,20150422
603026,SDSH,石大胜华,20150529
603030,QZGF,全筑股份,20150320
603066,YFCC,音飞储存,20150611
603077,HBSW,和邦生物,20120731
603085,TCZK,天成自控,20150630
603088,NBJD,宁波精达,20141111
603099,CBS,长白山,20140822
603100,CYGF,川仪股份,20140805
603108,RDYL,润达医疗,20150527
603111,KNJD,康尼机电,20140801
603116,HQT,红蜻蜓,20150629
603117,WLGF,万林股份,20150629
603118,GJGF,共进股份,20150225
603123,CWGF,翠微股份,20120503
603126,ZCJN,中材节能,20140731
603128,HMWL,华贸物流,20120529
603158,TLGF,腾龙股份,20150320
603166,FDGF,福达股份,20141127
603167,BHLD,渤海轮渡,20120906
603168,SPAS,莎普爱思,20140702
603169,LSZZ,兰石重装,20141009
603188,YBGF,亚邦股份,20140909
603198,YJGJ,迎驾贡酒,20150528
603199,JHLY,九华旅游,20150326
603222,JMZY,济民制药,20150217
603223,HTGF,恒通股份,20150630
603227,XFKJ,雪峰科技,20150515
603268,SFGF,松发股份,20150319
603288,HTWY,海天味业,20140211
603300,HTKJ,华铁科技,20150529
603306,HMKJ,华懋科技,20140926
603308,YLGF,应流股份,20140122
603309,WLYL,维力医疗,20150302
603311,JHHJ,金海环境,20150518
603315,FAGF,福鞍股份,20150424
603318,PSGF,派思股份,20150424
603328,YDDZ,依顿电子,20140701
603333,MXDL,明星电缆,20120507
603338,ZJDL,浙江鼎力,20150325
603355,LKDQ,莱克电气,20150513
603366,RCDF,日出东方,20120521
603368,LZYY,柳州医药,20141204
603369,JSY,今世缘,20140703
603399,XHL,新华龙,20120824
603456,JZYY,九洲药业,20141010
603518,WGNS,维格娜丝,20141203
603519,LBGF,立霸股份,20150319
603555,GRN,贵人鸟,20140124
603558,JSJT,健盛集团,20150127
603566,PLK,普莱柯,20150518
603567,ZBD,珍宝岛,20150424
603568,WMHB,伟明环保,20150528
603588,GNHJ,高能环境,20141229
603589,KZJ,口子窖,20150629
603598,YLCM,引力传媒,20150527
603599,GXGF,广信股份,20150513
603600,YYGF,永艺股份,20150123
603601,ZSKJ,再升科技,20150122
603606,DFDL,东方电缆,20141015
603609,HFMY,禾丰牧业,20140808
603611,NLGF,诺力股份,20150128
603616,HJHS,韩建河山,20150611
603618,HDGF,杭电股份,20150217
603636,NWRJ,南威软件,20141230
603669,LKYY,灵康药业,20150528
603678,HJDZ,火炬电子,20150126
603686,LMHW,龙马环卫,20150126
603688,SYGF,石英股份,20141031
603698,HTGC,航天工程,20150128
603699,NWGF,纽威股份,20140117
603703,SYKJ,盛洋科技,20150423
603718,HLSW,海利生物,20150515
603729,LYGF,龙韵股份,20150324
603766,LXTY,隆鑫通用,20120810
603788,NBGF,宁波高发,20150120
603789,XGNJ,星光农机,20150427
603799,HYGY,华友钴业,20150129
603806,FST,福斯特,20140905
603808,GLS,歌力思,20150422
603818,QMGF,曲美股份,20150422
603828,KLD,柯利达,20150226
603838,STGF,四通股份,20150701
603869,BBWL,北部湾旅,20150326
603883,LBX,老百姓,20150423
603885,JXHK,吉祥航空,20150527
603889,XAGF,新澳股份,20141231
603898,HLK,好莱客,20150217
603899,CGWJ,晨光文具,20150127
603901,YCZN,永创智能,20150529
603918,JQXX,金桥信息,20150528
603939,YFYF,益丰药房,20150217
603968,CHGF,醋化股份,20150518
603969,YLGF,银龙股份,20150227
603979,JCX,金诚信,20150630
603988,ZDDJ,中电电机,20141104
603989,AHJT,艾华集团,20150515
603993,LYMY,洛阳钼业,20121009
603997,JFGF,继峰股份,20150302
603998,FSZY,方盛制药,20141205
000001,PAYH,平安银行,19910403
000002,WKA,万 科Ａ,19910129
000004,GNKJ,国农科技,19910114
000005,SJXY,世纪星源,19901210
000006,SZYA,深振业Ａ,19920427
000007,LQGF,零七股份,19920413
000008,SZGT,神州高铁,19920507
000009,ZGBA,中国宝安,19910625
000010,SHX,深华新,19951027
000011,SWYA,深物业A,19920330
000012,NBA,南 玻Ａ,19920228
000014,SHGF,沙河股份,19920602
000016,SKJA,深康佳Ａ,19920327
000017,SZHA,深中华A,19920331
000018,ZGA,中冠A,19920616
000019,SSBA,深深宝Ａ,19921012
000020,SHFA,深华发Ａ,19920428
000021,SKJ,深科技,19940202
000022,SCWA,深赤湾Ａ,19930505
000023,STDA,深天地Ａ,19930429
000024,ZSDC,招商地产,19930607
000025,TLA,特 力Ａ,19930621
000026,FYDA,飞亚达Ａ,19930603
000027,SZNY,深圳能源,19930903
000028,GYYZ,国药一致,19930809
000029,SSFA,深深房Ａ,19930915
000030,FAGF,富奥股份,19930929
000031,ZLDC,中粮地产,19931008
000032,SSDA,深桑达Ａ,19931028
000033,*STXD,*ST新都,19940103
000034,SXTF,深信泰丰,19940509
000035,ZGTY,中国天楹,19940408
000036,HLKG,华联控股,19940617
000037,SNDA,深南电Ａ,19940701
000038,SDT,深大通,19940808
000039,ZJJT,中集集团,19940408
000040,BADC,宝安地产,19940808
000042,ZZKG,中洲控股,19940921
000043,ZHDC,中航地产,19940928
000045,SFZA,深纺织Ａ,19940815
000046,FHKG,泛海控股,19940912
000048,KDE,康达尔,19941101
000049,DSDC,德赛电池,19950320
000050,STMA,深天马Ａ,19950315
000055,FDJT,方大集团,19960415
000056,SGS,深国商,19960708
000058,SSG,深 赛 格,19961226
000059,*STHJ,*ST华锦,19970130
000060,ZJLN,中金岭南,19970123
000061,NCP,农 产 品,19970110
000062,SZHQ,深圳华强,19970130
000063,ZXTX,中兴通讯,19971118
000065,BFGJ,北方国际,19980605
000066,CCDN,长城电脑,19970626
000068,*STHS,*ST华赛,19970611
000069,HQCA,华侨城Ａ,19970910
000070,TFXX,特发信息,20000511
000078,HWSW,海王生物,19981218
000088,YTG,盐 田 港,19970728
000089,SZJC,深圳机场,19980420
000090,TJJT,天健集团,19990721
000096,GJNY,广聚能源,20000724
000099,ZXHZ,中信海直,20000731
000100,TCLJT,TCL 集团,20040130
000150,YHJK,宜华健康,20000807
000151,ZCGF,中成股份,20000906
000153,FYYY,丰原药业,20000920
000155,*STCH,*ST川化,20000926
000156,HSCM,华数传媒,20000906
000157,ZLZK,中联重科,20001012
000158,CSGF,常山股份,20000724
000159,GJSY,国际实业,20000926
000166,SWHY,申万宏源,20150126
000301,DFSC,东方市场,20000529
000333,MDJT,美的集团,20130918
000338,WCDL,潍柴动力,20070430
000400,XJDQ,许继电气,19970418
000401,JDSN,冀东水泥,19960614
000402,JRJ,金 融 街,19960626
000403,STSH,ST生化,19960628
000404,HYYS,华意压缩,19960619
000407,SLGF,胜利股份,19960703
000408,JGY,金谷源,19960628
000409,SDDK,山东地矿,19960627
000410,SYJC,沈阳机床,19960718
000411,YTJT,英特集团,19960716
000413,DXGD,东旭光电,19960925
000415,BHZL,渤海租赁,19960716
000416,MSKG,民生控股,19960719
000417,HFBH,合肥百货,19960812
000418,XTEA,小天鹅Ａ,19970328
000419,TCKG,通程控股,19960816
000420,JLHX,吉林化纤,19960802
000421,NJZB,南京中北,19960806
000422,HBYH,湖北宜化,19960815
000423,DAAJ,东阿阿胶,19960729
000425,XGJX,徐工机械,19960828
000426,XYKY,兴业矿业,19960828
000428,HTJD,华天酒店,19960808
000429,YGSA,粤高速Ａ,19980220
000430,ZJJ,张家界,19960829
000488,CMZY,晨鸣纸业,20001120
000498,SDLQ,山东路桥,19970609
000501,EWSA,鄂武商Ａ,19921120
000502,LJKG,绿景控股,19921123
000503,HHKG,海虹控股,19921130
000504,NHSW,南华生物,19921208
000505,ZJKG,珠江控股,19921221
000506,ZRZY,中润资源,19930312
000507,ZHG,珠海港,19930326
000509,HSKG,华塑控股,19930507
000510,*STJL,*ST金路,19930507
000511,XTXC,烯碳新材,19930518
000513,LZJT,丽珠集团,19931028
000514,YKF,渝 开 发,19930712
000516,GJYX,国际医学,19930809
000517,RADC,荣安地产,19930806
000518,SHSW,四环生物,19930908
000519,JNHJ,江南红箭,19931008
000520,CHFH,长航凤凰,19931025
000521,MLDQ,美菱电器,19931018
000523,GZLQ,广州浪奇,19931108
000524,LNKG,岭南控股,19931118
000525,HTY,红 太 阳,19931028
000526,YRTZ,银润投资,19931101
000528,LG,柳 工,19931118
000529,GHKG,广弘控股,19931118
000530,DLGF,大冷股份,19931208
000531,SHYA,穗恒运Ａ,19940106
000532,LHGF,力合股份,19940103
000533,WJL,万 家 乐,19940103
000534,WZGF,万泽股份,19940110
000536,HYKJ,华映科技,19931126
000537,GYFZ,广宇发展,19931210
000538,YNBY,云南白药,19931215
000539,YDLA,粤电力Ａ,19931126
000540,ZTCT,中天城投,19940202
000541,FSZM,佛山照明,19931123
000543,WNDL,皖能电力,19931220
000544,ZYHB,中原环保,19931208
000545,JPY,金浦钛业,19931215
000546,JYGF,金圆股份,19931215
000547,MFFA,闽福发Ａ,19931130
000548,HNTZ,湖南投资,19931220
000550,JLQC,江铃汽车,19931201
000551,CYKJ,创元科技,19940106
000552,JYMD,靖远煤电,19940106
000553,SLDA,沙隆达Ａ,19931203
000554,TSSY,泰山石油,19931215
000555,SZXX,神州信息,19940408
000557,*STGX,*ST广夏,19940617
000558,LYZY,莱茵置业,19940509
000559,WXQC,万向钱潮,19940110
000560,KBDA,昆百大Ａ,19940202
000561,FHDZ,烽火电子,19940509
000563,SGTA,陕国投Ａ,19940110
000564,XAMS,西安民生,19940110
000565,YSXA,渝三峡Ａ,19940408
000566,HNHY,海南海药,19940525
000567,HDGF,海德股份,19940525
000568,LZLJ,泸州老窖,19940509
000570,SCCA,苏常柴Ａ,19940701
000571,XDZA,新大洲Ａ,19940525
000572,HMQC,海马汽车,19940808
000573,YHYA,粤宏远Ａ,19940815
000576,GDGH,广东甘化,19940907
000581,WFGK,威孚高科,19980924
000582,BBWG,北部湾港,19951102
000584,YLKG,友利控股,19951128
000585,DBDQ,东北电气,19951213
000586,HYTX,汇源通信,19951220
000587,JYZB,金叶珠宝,19960425
000589,QLTA,黔轮胎Ａ,19960308
000590,*STGH,*ST古汉,19960119
000591,TJG,桐 君 阁,19960208
000592,PTFZ,平潭发展,19960327
000593,DTRQ,大通燃气,19960312
000595,BTSY,宝塔实业,19960419
000596,GJGJ,古井贡酒,19960927
000597,DBZY,东北制药,19960523
000598,XRHJ,兴蓉环境,19960529
000599,QDSX,青岛双星,19960430
000600,JTNY,建投能源,19960606
000601,SNGF,韶能股份,19960830
000603,SDKY,盛达矿业,19960823
000605,BHGF,渤海股份,19960913
000606,QHMJ,青海明胶,19961004
000607,HMKG,华媒控股,19960830
000608,YGGF,阳光股份,19960919
000609,MSGF,绵世股份,19961010
000610,XALY,西安旅游,19960926
000611,*STMF,*ST蒙发,19961008
000612,JZWF,焦作万方,19960926
000613,DDHA,大东海A,19970128
000615,HBJH,湖北金环,19961016
000616,HHTZ,海航投资,19961108
000617,SYJC,石油济柴,19961022
000619,HLXC,海螺型材,19961023
000620,XHL,新华联,19961029
000622,HLSY,恒立实业,19961107
000623,JLAD,吉林敖东,19961028
000625,CAQC,长安汽车,19970610
000626,RYJT,如意集团,19961128
000627,TMJT,天茂集团,19961112
000628,GXFZ,高新发展,19961118
000629,PGFT,攀钢钒钛,19961115
000630,TLYS,铜陵有色,19961120
000631,SFHY,顺发恒业,19961122
000632,SMJT,三木集团,19961121
000633,HJTZ,合金投资,19961112
000635,YLT,英 力 特,19961120
000636,FHGK,风华高科,19961129
000637,MHSH,茂化实华,19961114
000638,WFFZ,万方发展,19961126
000639,XWSP,西王食品,19961126
000650,RHYY,仁和药业,19961210
000651,GLDQ,格力电器,19961118
000652,TDGF,泰达股份,19961128
000655,JLKY,金岭矿业,19961128
000656,JKGF,金科股份,19961128
000657,ZWGX,中钨高新,19961205
000659,*STZF,*ST中富,19961203
000661,CCGX,长春高新,19961218
000662,SFT,索芙特,19961216
000663,YALY,永安林业,19961206
000665,HBGD,湖北广电,19961210
000666,JWFJ,经纬纺机,19961210
000667,MHJT,美好集团,19961205
000668,RFKG,荣丰控股,19961210
000669,JHNY,金鸿能源,19961210
000670,YFW,盈方微,19961217
000671,YGC,阳光城,19961218
000672,SFSN,上峰水泥,19961218
000673,DDDF,当代东方,19970124
000676,ZDTZ,智度投资,19961224
000677,*STHL,*ST海龙,19961226
000678,XYZC,襄阳轴承,19970106
000679,DLYY,大连友谊,19970124
000680,STGF,山推股份,19970122
000681,SJZG,视觉中国,19970121
000682,DFDZ,东方电子,19970121
000683,YXNY,远兴能源,19970131
000685,ZSGY,中山公用,19970123
000686,DBZQ,东北证券,19970227
000687,HTTE,恒天天鹅,19970221
000688,JXKY,建新矿业,19970120
000690,BXNY,宝新能源,19970128
000691,YTSY,亚太实业,19970228
000692,HTRD,惠天热电,19970227
000693,HZGN,华泽钴镍,19970226
000695,BHNY,滨海能源,19970218
000697,LSYS,炼石有色,19970325
000698,SYHG,沈阳化工,19970220
000700,MSKJ,模塑科技,19970228
000701,XMXD,厦门信达,19970226
000702,ZHKJ,正虹科技,19970318
000703,HYSH,恒逸石化,19970328
000705,ZJZY,浙江震元,19970410
000707,SHKJ,双环科技,19970415
000708,DYTG,大冶特钢,19970326
000709,HBGT,河北钢铁,19970416
000710,TXYB,天兴仪表,19970422
000711,*STJL,*ST京蓝,19970411
000712,JLGF,锦龙股份,19970415
000713,FLZY,丰乐种业,19970422
000715,ZXSY,中兴商业,19970508
000716,HZM,黑芝麻,19970418
000717,SGSS,韶钢松山,19970508
000718,SNHQ,苏宁环球,19970408
000719,DDCM,大地传媒,19970331
000720,XNTS,新能泰山,19970509
000721,XAYS,西安饮食,19970430
000722,HNFZ,湖南发展,19970522
000723,MJNY,美锦能源,19970515
000725,JDFA,京东方Ａ,20010112
000726,LTA,鲁 泰Ａ,20001225
000727,HDKJ,华东科技,19970520
000728,GYZQ,国元证券,19970616
000729,YJPJ,燕京啤酒,19970716
000731,SCMF,四川美丰,19970617
000732,THJT,泰禾集团,19970704
000733,ZHKJ,振华科技,19970703
000735,LNS,罗 牛 山,19970611
000736,ZFDC,中房地产,19970425
000737,NFHG,南风化工,19970428
000738,ZHDK,中航动控,19970626
000739,PLYY,普洛药业,19970509
000748,CCXX,长城信息,19970704
000750,GHZQ,国海证券,19970709
000751,XYGF,锌业股份,19970626
000752,XZFZ,西藏发展,19970625
000753,ZZFZ,漳州发展,19970626
000755,SXSW,山西三维,19970627
000756,XHZY,新华制药,19970806
000757,HWGF,浩物股份,19970627
000758,ZSGF,中色股份,19970416
000759,ZBJT,中百集团,19970519
000760,STE,斯太尔,19970627
000761,BGBC,本钢板材,19980115
000762,XZKY,西藏矿业,19970708
000766,THJM,通化金马,19970430
000767,ZZDL,漳泽电力,19970609
000768,ZHFJ,中航飞机,19970626
000776,GFZQ,广发证券,19970611
000777,ZHKJ,中核科技,19970710
000778,XXZG,新兴铸管,19970606
000779,SMPS,三毛派神,19970528
000780,PZNY,平庄能源,19970606
000782,MDGF,美达股份,19970619
000783,CJZQ,长江证券,19970731
000785,WHZS,武汉中商,19970711
000786,BXJC,北新建材,19970606
000788,BDYY,北大医药,19970616
000789,WNQ,万年青,19970923
000790,HSJT,华神集团,19980327
000791,GSDT,甘肃电投,19971014
000792,YHGF,盐湖股份,19970904
000793,HWCM,华闻传媒,19970729
000795,TYGY,太原刚玉,19970808
000796,YSGF,易食股份,19970703
000797,ZGWY,中国武夷,19970715
000798,ZSYY,中水渔业,19980212
000799,*STJG,*ST酒鬼,19970718
000800,YQJC,一汽轿车,19970618
000801,SCJZ,四川九洲,19980506
